City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
277,Usinsk,RU,2022-04-13 18:14:00,65.9939,57.5281,33.4,99,100,10.6
278,Comodoro Rivadavia,AR,2022-04-13 18:14:01,-45.8667,-67.5,69.66,37,0,14.97
279,Chokwe,MZ,2022-04-13 18:14:01,-24.5333,32.9833,83.57,52,81,10.02
280,Vardo,NO,2022-04-13 18:14:01,70.3705,31.1107,24.78,74,0,4.61
281,Doha,QA,2022-04-13 18:14:02,25.2867,51.5333,89.91,54,0,11.5
282,Tashtyp,RU,2022-04-13 18:14:02,52.7939,89.8983,25.68,77,2,4.29
283,Mapiripan,CO,2022-04-13 18:14:02,2.8892,-72.1256,91.02,50,88,9.04
284,Nioro,GM,2022-04-13 18:14:03,13.35,-15.75,96.57,20,61,14.2
285,Te Anau,NZ,2022-04-13 18:14:03,-45.4167,167.7167,41.11,90,49,1.1
286,Kloulklubed,PW,2022-04-13 18:14:04,7.0419,134.2556,77.5,78,100,17.25
287,Trairi,BR,2022-04-13 18:14:04,-3.2778,-39.2689,83.43,71,72,7.99
288,Nanakuli,US,2022-04-13 18:12:47,21.3906,-158.1547,78.75,64,0,4.61
289,Thompson,CA,2022-04-13 18:14:05,55.7435,-97.8558,26.76,54,40,18.41
290,Misratah,LY,2022-04-13 18:14:05,32.3754,15.0925,64.81,64,100,24.49
291,Toamasina,MG,2022-04-13 18:14:05,-18.1667,49.3833,75.4,89,9,5.21
292,Pasni,PK,2022-04-13 18:14:06,25.2631,63.471,80.22,74,0,7.74
293,Aketi,CD,2022-04-13 18:14:06,2.7388,23.7833,73.49,96,99,2.42
294,Guerrero Negro,MX,2022-04-13 18:12:38,27.9769,-114.0611,68.54,38,19,8.23
295,Salgado De Sao Felix,BR,2022-04-13 18:14:06,-7.3569,-35.4406,89.67,47,97,9.22
296,Darnah,LY,2022-04-13 18:14:07,32.767,22.6367,60.24,69,22,15.41
297,Qazvin,IR,2022-04-13 18:14:07,36.2797,50.0049,66.18,10,0,4.21
298,Ryotsu,JP,2022-04-13 18:14:08,38.0833,138.4333,48.29,78,99,16.17
299,Bongaree,AU,2022-04-13 18:14:08,-27.0797,153.1586,62.62,85,100,13.31
300,Springfield,US,2022-04-13 18:13:26,37.2153,-93.2982,48.18,93,100,23.02
301,Saint George,US,2022-04-13 18:13:11,37.1041,-113.5841,55.8,15,0,4.61
302,Praia,CV,2022-04-13 18:14:09,14.9215,-23.5087,71.76,74,11,17.58
303,Khandyga,RU,2022-04-13 18:14:09,62.6667,135.6,6.67,97,93,4.21
304,Hofn,IS,2022-04-13 18:14:10,64.2539,-15.2082,41.02,81,100,12.66
305,Angleton,US,2022-04-13 18:09:52,29.1694,-95.4319,82.53,80,100,21.85
306,Kumbo,CM,2022-04-13 18:14:10,6.2,10.6667,63.55,87,87,3.62
307,Bluefields,NI,2022-04-13 18:14:10,12.0137,-83.7635,84.31,65,100,10.87
308,Itarema,BR,2022-04-13 18:11:25,-2.9248,-39.9167,83.43,72,94,8.68
309,Tripoli,LY,2022-04-13 18:14:11,32.8752,13.1875,67.68,58,98,29.33
310,Mayma,RU,2022-04-13 18:14:11,52.0197,85.9114,33.35,78,39,3.02
311,Jacareacanga,BR,2022-04-13 18:14:12,-6.2222,-57.7528,82.92,82,87,2.95
312,Sola,VU,2022-04-13 18:12:45,-13.8833,167.55,81.82,75,25,12.55
313,Kilindoni,TZ,2022-04-13 18:14:12,-7.9139,39.6668,81.61,78,86,9.55
314,Fort William,GB,2022-04-13 18:14:13,56.8165,-5.1121,52.3,91,91,4.07
315,Dudinka,RU,2022-04-13 18:14:13,69.4058,86.1778,29.62,93,100,9.8
316,Mozarlandia,BR,2022-04-13 18:14:14,-14.7447,-50.5706,91.85,43,19,1.5
317,Dera Ghazi Khan,PK,2022-04-13 18:14:14,30.0561,70.6348,86.97,18,16,8.08
318,Kahului,US,2022-04-13 18:15:14,20.8947,-156.47,77.85,69,20,10.0
319,Mahon,ES,2022-04-13 18:15:15,39.8885,4.2658,57.76,88,75,18.41
320,Bilibino,RU,2022-04-13 18:15:15,68.0546,166.4372,9.43,85,99,4.03
321,Montrose,US,2022-04-13 18:15:15,38.4166,-108.2673,29.61,26,24,16.35
322,Saint-Joseph,RE,2022-04-13 18:15:16,-21.3667,55.6167,73.78,86,87,16.51
323,San Cristobal,VE,2022-04-13 18:15:16,7.7669,-72.225,84.38,41,97,7.63
324,Holesov,CZ,2022-04-13 18:15:16,49.3333,17.5783,56.34,70,7,4.14
325,Manavalakurichi,IN,2022-04-13 18:15:17,8.1333,77.3,79.0,86,100,6.04
326,Avera,US,2022-04-13 18:15:17,33.194,-82.5271,78.85,49,100,12.86
327,Makueni,KE,2022-04-13 18:15:18,-1.8041,37.6203,68.45,76,29,5.7
328,Vaitape,PF,2022-04-13 18:15:18,-16.5167,-151.75,81.66,73,15,14.41
329,Antalaha,MG,2022-04-13 18:15:18,-14.9003,50.2788,74.82,89,44,7.52
330,Grindavik,IS,2022-04-13 18:14:50,63.8424,-22.4338,48.15,81,100,20.71
331,Ilulissat,GL,2022-04-13 18:10:45,69.2167,-51.1,21.22,86,75,5.75
332,Road Town,VG,2022-04-13 18:12:03,18.4167,-64.6167,84.24,58,20,14.97
333,Sao Jose Da Coroa Grande,BR,2022-04-13 18:15:19,-8.8978,-35.1478,83.16,70,78,8.55
334,Port Hardy,CA,2022-04-13 18:11:17,50.6996,-127.4199,40.41,48,41,9.13
335,Jiuquan,CN,2022-04-13 18:15:20,39.7432,98.5174,44.73,18,100,2.13
336,Bathsheba,BB,2022-04-13 18:15:20,13.2167,-59.5167,84.81,58,20,23.02
337,Lydenburg,ZA,2022-04-13 18:15:20,-25.0978,30.4597,61.39,63,70,3.49
338,Pavlohrad,UA,2022-04-13 18:15:21,48.5167,35.8667,51.44,90,100,14.63
339,Gobabis,NA,2022-04-13 18:15:21,-22.45,18.9667,74.43,20,84,9.13
340,Margate,GB,2022-04-13 18:15:22,51.3813,1.3862,59.11,68,71,3.0
341,Alikalia,SL,2022-04-13 18:15:22,9.1667,-11.4,87.12,52,28,5.79
342,Qui Nhon,VN,2022-04-13 18:15:22,13.7667,109.2333,77.31,90,75,3.91
343,Brae,GB,2022-04-13 18:15:23,60.3964,-1.353,44.46,75,100,15.37
344,Semey,KZ,2022-04-13 18:15:23,50.4111,80.2275,45.81,61,0,10.65
345,Sao Lourenco Do Sul,BR,2022-04-13 18:15:23,-31.3653,-51.9783,70.12,57,92,9.64
346,Kashi,CN,2022-04-13 18:15:24,39.4547,75.9797,69.01,22,100,8.95
347,Kavieng,PG,2022-04-13 18:15:24,-2.5744,150.7967,81.39,77,78,8.43
348,Prince George,CA,2022-04-13 18:15:08,53.9166,-122.753,29.25,35,0,10.36
349,Hasaki,JP,2022-04-13 18:15:25,35.7333,140.8333,55.8,91,74,21.81
350,Tikaitnagar,IN,2022-04-13 18:15:25,26.95,81.5833,89.87,13,3,7.47
351,Looc,PH,2022-04-13 18:15:26,12.2605,121.9926,78.62,86,100,10.87
352,Fare,PF,2022-04-13 18:15:26,-16.7,-151.0167,80.94,74,8,14.05
353,Wanning,CN,2022-04-13 18:12:32,18.8003,110.3967,73.96,90,10,2.26
354,Samarai,PG,2022-04-13 18:15:27,-10.6167,150.6667,82.8,75,44,10.31
355,Wajir,KE,2022-04-13 18:15:27,1.7471,40.0573,86.59,52,80,10.29
356,Dolores,AR,2022-04-13 18:10:39,-36.3132,-57.6792,66.45,31,3,10.83
357,Singaraja,ID,2022-04-13 18:15:27,-8.112,115.0882,78.64,79,46,2.57
358,Excelsior Springs,US,2022-04-13 18:13:32,39.3392,-94.2261,40.71,69,100,12.66
359,Elliot,ZA,2022-04-13 18:15:28,-31.3333,27.85,55.72,78,70,3.38
360,Jalu,LY,2022-04-13 18:12:11,29.0331,21.5482,72.61,17,7,12.95
361,Rafraf,TN,2022-04-13 18:15:29,37.1904,10.1837,59.31,82,48,23.98
362,Vila Velha,BR,2022-04-13 18:15:29,-20.3297,-40.2925,89.55,76,0,14.97
363,Caravelas,BR,2022-04-13 18:16:29,-17.7125,-39.2481,84.63,63,52,6.64
364,Belyy Yar,RU,2022-04-13 18:16:30,53.6039,91.3903,27.86,59,2,0.0
365,Ballarpur,IN,2022-04-13 18:16:30,19.8333,79.35,94.46,29,100,7.61
366,Bengkulu,ID,2022-04-13 18:16:31,-3.8004,102.2655,76.51,87,29,3.8
367,Bayog,PH,2022-04-13 18:16:31,7.8667,123.0667,75.18,85,97,0.81
368,Port-Gentil,GA,2022-04-13 18:16:31,-0.7193,8.7815,81.16,83,100,10.83
369,Lantana,US,2022-04-13 18:16:32,26.5867,-80.052,85.05,64,75,16.11
370,Nome,US,2022-04-13 18:16:32,64.5011,-165.4064,35.67,60,0,12.66
371,Sambava,MG,2022-04-13 18:16:32,-14.2667,50.1667,76.57,86,13,10.74
372,Baykalovo,RU,2022-04-13 18:16:33,57.3981,63.7684,41.0,89,100,8.75
373,San Policarpo,PH,2022-04-13 18:16:33,12.1791,125.5072,74.35,85,100,6.2
374,Bekhtery,UA,2022-04-13 18:16:33,46.251,32.2927,43.88,86,100,21.03
375,Tera,NE,2022-04-13 18:16:34,14.0078,0.7531,100.83,14,75,2.17
376,Dulce Grande,MX,2022-04-13 18:13:16,23.0,-102.1667,73.44,6,14,8.1
377,Tuy Hoa,VN,2022-04-13 18:16:34,13.0833,109.3,76.26,94,94,0.89
378,Kieta,PG,2022-04-13 18:16:34,-6.2167,155.6333,78.21,80,55,3.87
379,Aquiraz,BR,2022-04-13 18:16:35,-3.9014,-38.3911,87.89,69,93,6.44
380,Rio Grande,BR,2022-04-13 18:16:35,-32.035,-52.0986,75.31,60,83,10.58
381,Pangnirtung,CA,2022-04-13 18:16:35,66.1451,-65.7125,-0.4,78,20,4.61
382,Lenine,UA,2022-04-13 18:16:36,45.2986,35.7771,40.86,94,100,21.59
383,Champasak,LA,2022-04-13 18:16:36,14.75,106.0,75.52,76,33,2.95
384,Pangkalanbuun,ID,2022-04-13 18:16:36,-2.6833,111.6167,73.71,97,100,1.88
385,Cassia,BR,2022-04-13 18:16:37,-20.5831,-46.9219,81.77,66,19,6.78
386,Fallon,US,2022-04-13 18:16:37,39.4735,-118.7774,46.45,20,75,6.91
387,Rapina,EE,2022-04-13 18:16:38,58.0981,27.4636,37.33,66,79,2.71
388,Asbe Teferi,ET,2022-04-13 18:16:38,9.0833,40.8667,69.13,56,95,4.38
389,Yabrud,SY,2022-04-13 18:16:38,33.9674,36.6574,51.49,48,21,3.0
390,Talas,TR,2022-04-13 18:16:39,38.6908,35.5538,30.87,69,40,0.0
391,Ati,TD,2022-04-13 18:16:39,13.2154,18.3353,93.4,18,29,5.93
392,Rio Gallegos,AR,2022-04-13 18:16:39,-51.6226,-69.2181,68.05,37,0,26.46
393,Wakefield,GB,2022-04-13 18:16:40,53.6809,-1.499,61.21,66,49,8.43
394,Dingle,PH,2022-04-13 18:16:40,10.9995,122.6711,75.25,87,100,2.95
395,Aykhal,RU,2022-04-13 18:16:40,66.0,111.5,20.97,96,100,14.63
396,Koumac,NC,2022-04-13 18:16:41,-20.5667,164.2833,72.36,80,0,4.47
397,Port Moresby,PG,2022-04-13 18:15:00,-9.4431,147.1797,72.82,94,20,3.44
398,Altay,CN,2022-04-13 18:16:41,47.8667,88.1167,40.78,41,53,10.49
399,Bosaso,SO,2022-04-13 18:16:41,11.2842,49.1816,82.72,63,0,1.7
400,Tateyama,JP,2022-04-13 18:16:42,34.9833,139.8667,63.1,96,50,4.81
401,Tevriz,RU,2022-04-13 18:12:57,57.509,72.4042,35.96,91,81,6.91
402,Kushima,JP,2022-04-13 18:16:42,31.4583,131.2333,66.83,96,62,5.32
403,Shadegan,IR,2022-04-13 18:16:43,30.6497,48.6647,82.35,10,27,13.65
404,Pitsunda,GE,2022-04-13 18:16:43,43.1592,40.3378,44.78,77,97,3.62
405,Dunedin,NZ,2022-04-13 18:11:45,-45.8742,170.5036,48.79,82,22,1.99
406,Yulara,AU,2022-04-13 18:16:44,-25.2406,130.9889,80.44,28,81,6.91
407,Teya,RU,2022-04-13 18:16:44,60.3778,92.6267,34.16,90,100,9.44
408,Poya,NC,2022-04-13 18:16:44,-21.35,165.15,70.48,84,0,3.58
409,Virginia Beach,US,2022-04-13 18:15:30,36.8529,-75.978,86.05,49,92,11.14
410,Bulgan,MN,2022-04-13 18:17:45,48.8125,103.5347,20.75,90,94,7.99
411,Conway,US,2022-04-13 18:14:36,35.0887,-92.4421,69.78,89,100,1.01
412,Mae Ramat,TH,2022-04-13 18:17:45,16.984,98.5166,75.15,80,42,2.08
413,Tiksi,RU,2022-04-13 18:16:17,71.6872,128.8694,-15.79,100,100,1.59
414,Ormara,PK,2022-04-13 18:17:46,25.2088,64.6357,80.02,75,0,10.69
415,Lorengau,PG,2022-04-13 18:17:46,-2.0226,147.2712,81.05,76,35,8.08
416,Hay River,CA,2022-04-13 18:17:46,60.8156,-115.7999,13.98,41,20,2.3
417,Clyde River,CA,2022-04-13 18:17:47,70.4692,-68.5914,-1.97,78,20,2.3
418,Launceston,AU,2022-04-13 18:17:47,-41.45,147.1667,53.15,96,8,0.0
419,Nishihara,JP,2022-04-13 18:17:48,26.1842,127.7558,72.68,83,40,6.91
420,Evensk,RU,2022-04-13 18:17:48,61.95,159.2333,20.28,90,100,10.89
421,Capitan Bado,PY,2022-04-13 18:17:48,-23.2667,-55.5333,78.6,73,88,8.05
422,Ilhabela,BR,2022-04-13 18:17:49,-23.7781,-45.3581,80.4,82,85,5.68
423,Shimoda,JP,2022-04-13 18:17:49,34.6667,138.95,64.11,93,70,4.38
424,Asind,IN,2022-04-13 18:17:49,25.7333,74.3333,85.01,21,0,10.94
425,San Quintin,MX,2022-04-13 18:17:50,30.4833,-115.95,63.32,45,27,10.54
426,Mangrol,IN,2022-04-13 18:17:50,21.1167,70.1167,80.71,80,0,11.81
427,Trelew,AR,2022-04-13 18:16:56,-43.249,-65.3051,67.24,30,6,12.71
428,La Baneza,ES,2022-04-13 18:17:50,42.3003,-5.8977,60.6,57,78,3.24
429,Paamiut,GL,2022-04-13 18:14:06,61.994,-49.6678,31.84,82,96,19.01
430,Payakumbuh,ID,2022-04-13 18:17:51,-0.2202,100.6308,70.79,98,100,2.75
431,Carlagan,PH,2022-04-13 18:17:51,14.975,122.0456,78.3,82,96,2.73
432,Marsh Harbour,BS,2022-04-13 18:17:51,26.5412,-77.0636,76.17,62,41,15.86
433,Sapulpa,US,2022-04-13 18:13:28,35.9987,-96.1142,61.36,33,0,16.11
434,Svetlogorsk,BY,2022-04-13 18:17:52,52.6333,29.7333,40.46,80,93,7.34
435,Sitio Novo Do Tocantins,BR,2022-04-13 18:17:52,-5.5183,-47.4611,89.53,62,75,11.5
436,Sangar,RU,2022-04-13 18:17:53,63.9242,127.4739,9.36,94,100,5.39
437,Warrnambool,AU,2022-04-13 18:17:53,-38.3833,142.4833,54.81,87,51,7.4
438,Kingsport,US,2022-04-13 18:16:17,36.5484,-82.5618,78.06,45,75,11.5
439,Beira,MZ,2022-04-13 18:16:31,-19.8436,34.8389,80.69,94,20,4.61
440,Mana,GF,2022-04-13 18:17:54,5.6592,-53.7767,81.18,74,38,12.19
441,Butler,US,2022-04-13 18:17:54,39.4501,-84.5666,70.41,84,100,11.5
442,Ayagoz,KZ,2022-04-13 18:17:54,47.9714,80.4392,45.7,53,0,10.87
443,Longyearbyen,SJ,2022-04-13 18:14:05,78.2186,15.6401,19.24,79,40,5.75
444,Matagami,CA,2022-04-13 18:17:55,49.7502,-77.6328,44.71,39,0,11.5
445,Madang,PG,2022-04-13 18:17:55,-5.2246,145.7966,76.66,91,88,2.91
446,Oyotun,PE,2022-04-13 18:17:56,-6.8519,-79.3036,80.28,68,82,6.62
447,Macapa,BR,2022-04-13 18:17:18,0.0389,-51.0664,82.38,78,75,11.5
448,Sibolga,ID,2022-04-13 18:17:56,1.7427,98.7792,77.27,89,90,2.59
449,Ust-Kut,RU,2022-04-13 18:17:56,56.7938,105.7672,25.18,94,72,3.51
450,Kihei,US,2022-04-13 18:17:57,20.785,-156.4656,77.85,71,20,3.44
451,Bikaner,IN,2022-04-13 18:17:57,28.0167,73.3,86.31,19,0,5.17
452,Sungai Pelek,MY,2022-04-13 18:17:58,2.6449,101.717,78.93,94,20,0.0
453,Ust-Tsilma,RU,2022-04-13 18:17:58,65.441,52.1498,33.96,99,100,5.93
454,Kargasok,RU,2022-04-13 18:17:58,59.0556,80.8572,33.67,100,100,5.44
455,Yellapur,IN,2022-04-13 18:17:59,14.9667,74.7167,74.71,87,92,4.59
456,Nahrin,AF,2022-04-13 18:17:59,36.0649,69.1334,62.94,57,100,6.89
457,Mezen,RU,2022-04-13 18:18:59,65.8522,44.24,28.96,96,100,10.85
458,Codajas,BR,2022-04-13 18:19:00,-3.8367,-62.0569,85.91,75,99,2.82
459,Pimenta Bueno,BR,2022-04-13 18:15:42,-11.6725,-61.1936,86.81,68,30,4.85
460,Tchaourou,BJ,2022-04-13 18:19:00,8.8865,2.5975,83.73,56,76,9.01
461,Severodvinsk,RU,2022-04-13 18:19:01,64.5635,39.8302,33.91,94,100,9.51
462,Sidmouth,GB,2022-04-13 18:19:01,50.6909,-3.2397,58.01,86,40,2.3
463,Marystown,CA,2022-04-13 18:19:01,47.1666,-55.1483,42.85,100,100,1.99
464,Alta Floresta,BR,2022-04-13 18:19:02,-9.8756,-56.0861,93.02,55,75,4.61
465,Dwarka,IN,2022-04-13 18:19:02,22.2394,68.9678,80.13,82,0,10.96
466,Liverpool,GB,2022-04-13 18:19:02,53.4106,-2.9779,60.3,74,0,6.91
467,Zaysan,KZ,2022-04-13 18:19:03,47.4667,84.8667,48.13,36,0,2.93
468,Placido De Castro,BR,2022-04-13 18:19:03,-10.3353,-67.1856,88.05,65,73,4.88
469,Preobrazheniye,RU,2022-04-13 18:19:03,42.9019,133.9064,37.9,73,100,3.11
470,Buzmeyin,TM,2022-04-13 18:19:04,38.0507,58.2056,74.93,43,40,11.5
471,Newcastle,AU,2022-04-13 18:14:27,-32.9272,151.7765,60.66,99,40,6.91
472,Nangong,CN,2022-04-13 18:19:04,37.3581,115.3744,51.75,44,44,6.8
473,Haimen,CN,2022-04-13 18:19:05,23.1935,116.6142,71.49,84,1,5.37
474,Tilichiki,RU,2022-04-13 18:19:05,60.4667,166.1,16.27,94,100,8.12
475,Lazaro Cardenas,MX,2022-04-13 18:19:06,17.9583,-102.2,83.86,62,100,8.21
476,Port Augusta,AU,2022-04-13 18:19:06,-32.5,137.7667,67.06,38,57,5.66
477,Baker City,US,2022-04-13 18:15:56,44.7749,-117.8344,33.6,83,100,13.8
478,Guilin,CN,2022-04-13 18:19:07,25.2819,110.2864,60.91,80,0,7.31
479,Santo Antonio Do Ica,BR,2022-04-13 18:19:07,-3.1022,-67.9397,79.63,86,100,4.07
480,Puerto Carreno,CO,2022-04-13 18:19:07,6.189,-67.4859,94.98,41,40,8.05
481,Ishinomaki,JP,2022-04-13 18:19:08,38.4167,141.3,45.88,83,81,14.2
482,Kizilskoye,RU,2022-04-13 18:19:08,52.7255,58.8937,47.44,91,69,2.08
483,Sint Anthonis,NL,2022-04-13 18:19:08,51.6267,5.8819,60.12,85,100,3.44
484,Richards Bay,ZA,2022-04-13 18:19:09,-28.783,32.0377,74.01,75,98,10.87
485,Kenai,US,2022-04-13 18:19:09,60.5544,-151.2583,39.29,80,0,10.36
486,Rajauri,IN,2022-04-13 18:19:10,33.3833,74.3,69.64,27,44,7.36
487,Narbonne,FR,2022-04-13 18:19:10,43.0833,2.8333,61.02,48,83,1.43
488,Egvekinot,RU,2022-04-13 18:19:11,66.3167,-179.1667,4.86,90,99,12.68
489,Bela Palanka,RS,2022-04-13 18:19:11,43.2183,22.3111,55.99,52,0,2.35
490,Marrakesh,MA,2022-04-13 18:17:09,31.6315,-8.0083,73.47,35,20,9.22
491,Burnie,AU,2022-04-13 18:19:12,-41.0667,145.9167,50.92,80,22,4.18
492,Villa Alemana,CL,2022-04-13 18:19:12,-33.0422,-71.3733,64.13,45,0,12.66
493,Sabang,ID,2022-04-13 18:19:12,5.8933,95.3214,84.11,71,77,5.68
494,Solnechnyy,RU,2022-04-13 18:18:57,50.7214,136.6319,18.12,96,74,3.98
495,Jinchang,CN,2022-04-13 18:19:13,38.4953,102.1739,43.65,18,98,2.17
496,Marathon,US,2022-04-13 18:19:13,44.9,-89.7668,51.55,94,100,8.05
497,Ayan,RU,2022-04-13 18:19:14,56.45,138.1667,22.01,72,60,11.36
498,Salalah,OM,2022-04-13 18:19:14,17.0151,54.0924,80.69,89,0,4.61
499,Puerto Leguizamo,CO,2022-04-13 18:19:14,-0.1934,-74.7819,81.03,86,99,1.1
500,West Bay,KY,2022-04-13 18:19:15,19.3667,-81.4167,86.07,77,20,12.66
501,Jiaojiang,CN,2022-04-13 18:19:15,28.6803,121.4428,64.0,87,100,9.86
502,Hobyo,SO,2022-04-13 18:19:16,5.3505,48.5268,82.74,74,40,14.32
503,Sompeta,IN,2022-04-13 18:20:16,18.9333,84.6,83.08,74,82,16.04
504,Juan Lacaze,UY,2022-04-13 18:20:16,-34.4342,-57.4381,64.11,45,0,9.24
505,Mayo,US,2022-04-13 18:20:17,38.8876,-76.5119,88.12,56,0,9.22
506,Shakawe,BW,2022-04-13 18:20:17,-18.3667,21.85,74.7,37,98,2.44
507,Alghero,IT,2022-04-13 18:20:18,40.5589,8.3181,68.09,40,0,10.36
508,Paragominas,BR,2022-04-13 18:19:34,-2.9667,-47.4833,85.68,68,67,4.03
509,Nhulunbuy,AU,2022-04-13 18:20:18,-12.2333,136.7667,81.21,94,40,4.61
510,Nemuro,JP,2022-04-13 18:20:19,43.3236,145.575,31.84,80,100,15.46
511,Nuuk,GL,2022-04-13 18:20:19,64.1835,-51.7216,29.01,93,40,15.01
512,Erzin,TR,2022-04-13 18:20:19,36.9559,36.2,50.2,39,0,5.44
513,Monzon,ES,2022-04-13 18:20:20,41.9108,0.1941,58.42,90,100,1.61
514,Nouakchott,MR,2022-04-13 18:20:20,18.0858,-15.9785,76.93,63,0,19.95
515,College,US,2022-04-13 18:20:20,64.8569,-147.8028,36.9,51,75,0.0
516,Saint-Augustin,CA,2022-04-13 18:20:21,51.226,-58.6502,36.37,99,100,4.36
517,Clearwater,US,2022-04-13 18:16:31,27.9659,-82.8001,85.21,55,40,9.22
518,Monze,ZM,2022-04-13 18:20:21,-16.2833,27.4833,67.71,78,81,4.88
519,San Lawrenz,MT,2022-04-13 18:20:22,36.0553,14.204,57.85,80,100,7.0
520,Alofi,NU,2022-04-13 18:20:22,-19.0595,-169.9187,73.29,100,19,1.14
521,Cabedelo,BR,2022-04-13 18:18:16,-6.9811,-34.8339,88.47,63,92,8.37
522,Maldonado,UY,2022-04-13 18:20:23,-34.6667,-54.9167,63.79,49,2,14.43
523,Alizai,PK,2022-04-13 18:20:23,33.5383,70.3462,69.48,38,72,3.65
524,Sitka,US,2022-04-13 18:20:24,57.0531,-135.33,40.89,26,0,11.5
525,Coahuayana,MX,2022-04-13 18:20:24,18.7333,-103.6833,88.3,49,100,7.29
526,Ende,ID,2022-04-13 18:20:24,-8.8432,121.6623,78.35,87,92,1.34
527,Isangel,VU,2022-04-13 18:19:04,-19.55,169.2667,77.11,83,10,5.75
528,Karachi,PK,2022-04-13 18:18:34,24.9056,67.0822,80.42,78,0,6.91
529,Kabare,CD,2022-04-13 18:18:01,-2.4683,28.8242,62.08,94,94,0.81
530,Kaseda,JP,2022-04-13 18:20:25,31.4167,130.3167,66.58,93,96,8.25
531,Wahiawa,US,2022-04-13 18:16:49,21.5028,-158.0236,74.37,70,0,0.0
532,Kununurra,AU,2022-04-13 18:20:23,-15.7667,128.7333,76.98,94,75,10.36
533,Lima,PE,2022-04-13 18:19:46,-12.0432,-77.0282,73.38,80,75,10.36
534,Moose Factory,CA,2022-04-13 18:20:26,51.2585,-80.6094,32.0,74,100,10.36
535,Atambua,ID,2022-04-13 18:20:26,-9.1061,124.8925,72.93,88,96,3.83
536,Tankhoy,RU,2022-04-13 18:20:26,51.5528,105.1306,26.02,91,97,4.59
537,Wanaka,NZ,2022-04-13 18:20:27,-44.7,169.15,39.11,92,2,2.06
538,Ambovombe,MG,2022-04-13 18:20:27,-25.1667,46.0833,74.14,84,45,8.48
539,Asyut,EG,2022-04-13 18:20:27,27.181,31.1837,71.46,23,54,11.79
540,Delta,NG,2022-04-13 18:20:28,5.5,6.0,76.41,89,100,4.0
541,Nayudupeta,IN,2022-04-13 18:20:28,13.9,79.9,81.45,81,94,7.18
542,Hirara,JP,2022-04-13 18:20:29,24.8,125.2833,74.14,86,51,9.53
543,Taoudenni,ML,2022-04-13 18:20:29,22.6783,-3.9836,95.59,6,0,14.74
544,Batemans Bay,AU,2022-04-13 18:20:29,-35.7167,150.1833,59.09,91,6,4.56
545,Kapit,MY,2022-04-13 18:20:30,2.0167,112.9333,72.43,100,92,0.96
546,Bonavista,CA,2022-04-13 18:20:30,48.6499,-53.1147,31.71,97,100,24.23
547,Okato,NZ,2022-04-13 18:20:30,-39.2,173.8833,55.9,68,37,11.07
548,Hun,LY,2022-04-13 18:20:31,29.1268,15.9477,81.99,12,92,21.25
549,Wajima,JP,2022-04-13 18:20:31,37.4,136.9,50.43,86,100,20.58
550,Kalaleh,IR,2022-04-13 18:20:31,37.3807,55.4916,58.6,88,100,0.0
551,Yatou,CN,2022-04-13 18:21:32,37.15,122.3833,45.28,87,100,7.61
552,Tongzhou,CN,2022-04-13 18:21:32,39.9053,116.5994,41.11,60,0,2.24
553,Helena,US,2022-04-13 18:21:33,46.5927,-112.0361,22.19,50,40,11.5
554,Mackay,AU,2022-04-13 18:20:03,-21.15,149.2,75.97,72,79,12.48
555,Florianopolis,BR,2022-04-13 18:19:12,-27.6146,-48.5012,75.7,73,0,13.8
